Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
12,12,64,0.7914974570274353,0.7090651512145996,14113,59.828,0.7914974570274353,0.9178006052970886,0.8024529814720154,0.7559384703636169,0.7521566152572632,0.7090651512145996,0.7067988514900208,0.7082152962684631,0.7082152962684631,0.7082152962684631
12,12,80,0.793044638633728,0.7138810157775879,17297,72.564,0.793044638633728,0.9055987596511841,0.8248963356018066,0.7661008238792419,0.7366448640823364,0.7138810157775879,0.7067988514900208,0.7082152962684631,0.7152974605560303,0.7181302905082703
12,12,96,0.7726625561714172,0.7084985852241517,20481,85.3,0.7726625561714172,0.8818662762641907,0.7965468168258667,0.7496671676635742,0.720838189125061,0.7084985852241517,0.7067988514900208,0.7067988514900208,0.7082152962684631,0.7096317410469055
12,12,128,0.7256133437156678,0.7130311608314515,26849,110.772,0.7256133437156678,0.7665073871612549,0.7443546652793884,0.7110782861709595,0.6985802054405212,0.7130311608314515,0.7067988514900208,0.7096317410469055,0.7110481858253479,0.7195467352867126
12,12,160,0.7735020399093628,0.7152974605560303,33217,136.244,0.7735020399093628,0.8785385489463806,0.7943427562713623,0.7585890293121338,0.7353329658508301,0.7152974605560303,0.7096317410469055,0.7110481858253479,0.7152974605560303,0.7138810157775879
12,16,12,0.9122794270515442,0.7067988514900208,4969,23.192,0.9122794270515442,0.9648969173431396,0.8943344950675964,0.9018968939781189,0.9051370024681091,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,16,16,0.9679824709892273,0.7067988514900208,6021,27.4,0.9679824709892273,0.9801071286201477,0.9683988094329834,0.965034008026123,0.9639976620674133,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,16,24,0.8655407428741455,0.7067988514900208,8125,35.816,0.8655407428741455,0.9193191528320312,0.9010288715362549,0.8299504518508911,0.8416826725006104,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,16,32,0.7907826781272889,0.7101983070373535,10229,44.232,0.7907826781272889,0.8442089557647705,0.8239598274230957,0.7605376243591309,0.7671255469322205,0.7101983070373535,0.7082152962684631,0.7082152962684631,0.7124645709991455,0.7110481858253479
12,16,48,0.744344425201416,0.7076487183570862,14437,61.064,0.744344425201416,0.7621517777442932,0.7636093497276306,0.7276197075843811,0.7195959687232971,0.7076487183570862,0.7067988514900208,0.7082152962684631,0.7067988514900208,0.7082152962684631
